,text_id,sent_id,sent,is_requirement
13465,609,8,"While this is paramount to our foundation, the foundation itself is our people.",0
13466,609,9,"Environment, Training and Compensation are the tripod that support our workforce.",0
13467,609,10,"The same way we believe in quality of sales, we believe even more in quality of our people's environment, training and compensation.",0
13468,609,11,Positions now available in Houston TX.,0
13469,609,12,We provide all the tools and training to be highly successful and seek top performers to step up into leadership roles.,0
13470,609,13,Positions- Sales- Assistant Manager- Market Manager- Regional DirectorCompensation- $45k-$67k per year (entry level) - Weekly pay-,0
13471,609,14,"Direct deposit - Bonuses (daily, weekly &amp;",0
13472,609,15,#NAME?,1
13473,609,16,- AFLAC- Health Insurance (Management)- Training (Initial &amp; Ongoing)-,0
13474,609,17,"Vacation &amp; sick time- Paid travelThis is not a telemarketing or call center positionSchedule an interview by contacting Craig @ (361) 400-2907To learn more about Argenta Field Solutions, visit our website @",0
13475,609,18,"#URL_1d9e75fb4100e4ecdc0d72a1205f398abb97bf07f3018745f8fbcab82dc07ef3#Argenta Field Solutions711 N Carancahua St, Suite 1750, Corpus Christi TX 7840115600 San Pedro Ave, Suite 105,",0
13476,609,19,San Antonio TX 782322855,0
13477,609,20,"Mangum Rd, Suite 417, Houston TX 770921100 E Nasa Pkwy, Suite 410, Houston TX 770582201 N Collins St, Suite 252, Arlington TX 76011keywords: sales, outside, direct, commission, cable, security, alarm, security, internet, tv, directv, dish, satellite, assistant manager, manager, customer service, csa, salesman, salesmen, career, job, door",0
13478,610,0,Young &amp; Shand is a full service digital agency that loves a challenge.,0
13479,610,1,We’ve made a name for ourselves by creating engaging digital content and leveraging new marketing technology to help NZ businesses grow.,0
13480,610,2,We consistently get results with a performance based approach and by ensuring the content we create gets people talking.,0
13481,610,3,This has helped us become the country’s fastest growing independent digital agency.,0
13482,610,4,"How we workOur Auckland office has a full production team, Creative Director, three creative teams, six digital designers and a full development team.",0
13483,610,5,"As a client, you’ll also have a senior Account Director and an experienced Account Manager working with you day to day and at a strategic level.",0
13484,610,6,"To ensure everything gets done, we also have our own dedicated team offshore that allows us to work 24 hours a day.",0
13485,610,7,Perhaps more important than our production capability is our strategic and creative thinking.,0
13486,610,8,Without great thinking you’re only going to get average results.,0
13487,610,9,And average is not good enough - we’re only interested in doing world class work that drives results for our clients.,0
13488,610,10,That’s why we’ve invested in Ben becoming a New Yorker for 12 months.,0
13489,610,11,He’s there to understand what’s happening at the cutting edge of marketing technology so we’re up there with the best.,0
13490,610,12,"Our environmentLast but not least, we’re a young ambitious company that’s not afraid of hard work.",0
13491,610,13,We have a young team that's smart and eager to learn and test the limits of what's possible.,0
13492,610,14,We have a real collaborative approach and work together to achieve great results. ,0
13493,610,15,We are looking for a Campaign Manager to join the Strategy and Media Team.,0
13494,610,16,This is an entry level role. ,0
13495,610,17,We are looking for someone who's interested in digital media and wants to learn things from the ground up. ,0
13496,610,18,"In this role you'll be booking digital media campaigns, trafficking, reporting and optimising performance.",0
13497,610,19,You'll need to keep up to date with latest trends and opportunities in online media.,0
13498,610,20,Plus you'll be learning how to optimise campaigns to drive the best results for our clients.,0
13499,610,21,In addition as part of the role we'll get you trained up on Search Marketing and Social Marketing so that you can drive social and adwords campaigns. ,0
13500,610,22,You will be comfortable with research to learn and uncover new thinking about our world and brands. ,0
13501,610,23,This is a thinking/analytical based role. ,0
13502,610,24,"The successful person will be interested in digital advertising, websites and social media. ",0
13503,610,25,"The role will involveManaging media campaignsTrafficking media - making bookings, ensuring ads are sent to the publishersSetting up click tagging and analyticssupporting the strategy and media teamClient research, audits and making recommendationsManaging google adwordsCampaign reporting",0
13504,610,26,A degree qualification1 years experience ideal (not essential)Interest in digital advertising/social mediaAnalytical thinker,1
13505,610,27,"Working with like minded people driven to produce excellent workGreat office space located in the heart of Britomart, AucklandFully stocked beer and wine fridgeAs much Pizza as you can eat on Fridays",0
13506,611,0,"NL Group supplies specialist healthcare recruitment and staffing solutions to the NHS and private healthcare providers in Yorkshire, building a far reaching reputation for being a skilled, cost effective and reliable healthcare recruiter.",0
13507,611,1,"Since our humble beginnings NL Group Healthcare has become one of the most respected specialist nursing and healthcare recruitment agencies in Yorkshire, Lincolnshire and North of England, dedicated to understanding our client’s particular needs and surpassing their expectations.",0
13508,611,2,"Offering a tailored service of only the highest quality to the clients we serve and the workforce we manage, promoting only competitive rates whilst upholding our commitment to excellent levels of service, carefully selected, qualified candidates for each nursing and healthcare vacancy we fill.",0
13509,611,3,"If you want to work in an environment that's interesting, rewarding and challenging, a career in nursing has plenty to offer.",0
13510,611,4,Nurses form the largest group of staff in the NHS and are a crucial part of the healthcare team.,0
13511,611,5,Nurses work in every sort of health setting in the public and private healthcare setting .As,0
13512,611,6,"an Registered Nurse you will work with old and young adults with diverse health conditions, both chronic and acute.",0
13513,611,7,"You will juggle numerous priorities and use caring, counselling, managing, teaching and all aspects of interpersonal skills to improve the quality of patients' lives, sometimes in difficult situations. ",0
13514,611,8,"You will be responsible for assessing patients on general medical and surgical wards; planning and implementing care for adults, providing specialist advice and maintaining associated records and carrying out specialist nursing procedures when required.",0
13515,611,9,"Key Job SummaryAssesses patients, plans and implements careProvides advice and maintains associated recordsCarries out nursing proceduresMay provide clinical supervision and managerial leadership to other staff, studentsWorks within codes of practice and professional guidelines.",0
13516,611,10,We are looking for Registered Nurses that are keen to provide outstanding care to patients within challenging and busy environments.,0
13517,611,11,You must be registered with the Nursing and Midwifery Council (NMC).,1
13518,611,12,"You will also be caring, compassionate and have a commitment to helping people.",1
13519,611,13,You'll also need to be be able to communicate difficult health issues effectively and courageously.,1
13520,611,14,"Successful candidate will currently be living in the UK, have effective communication skills, excellent attendance record and ability to work under pressure.",1
13521,611,15,A minimum of 6 months previous work experience within acute healthcare setting with the ability to provide 2 professional references are essential.,1
13522,611,16,"If the above sounds like you, we have multiple and varied shifts covering full-time and part-time hours which cover both day, night and weekend work available across the whole of Yorkshire and Humberside. Disclosure and Barring Service CheckThis post is subject to the Rehabilitation of Offenders Act (Exceptions Order) 1975 and as such it will be necessary for a submission for Disclosure to be made to the Disclosure and Barring Service (formerly known as CRB) to check for any previous criminal convictions that do not meet the previous offences filtering process. ",1
13523,611,17,"We like to think that our greatest benefit is the friendly, efficient and personal service we offer each of our agency employees, closely followed by the understanding of how important it is to have a work and home life balance, sourcing you work for the number of hours you need.",0
13524,611,18,"Salary Expectations:  £23 - £47 per hour (dependant on location, grade and shift pattern)We also offer:Top market rates rates of pay &amp; flexible hours and shift patternsFREE mobile app (more details below)Weekly Payroll with Limited &amp; Umbrella Company optionsDiscounted Mandatory TrainingOn-going training and personal developmentOptional stakeholder group pension schemeUsing our FREE mobile rota app you can control all aspects of your availability for shifts:Access your available shifts on your smartphone using the free iPhone and Android appsLogin to the online version in any modern web browserCreate and control your availability for workPick up Open Shifts 24/7Request time offSync your shifts booked to your own calendar using the iCal integrationLink your rota to Facebook using the social integrationView maps and directions to any of your booked shifts“Equality of opportunity is our policy, irrespective of age, disability, gender, race and ethnicity, religion or belief and sexual orientation”.",0
13525,612,0,"Advantone is located in Plantation, FL.",0
13526,612,1,"With our cloud-based telecommunications platform, we provide services such as: ACD, Predictive Dialing, Intelligent call routing, and Hosted IVR.We are always looking to expand our Engineering and Development teams.",0
13527,612,2,"We are looking for a Jr. DevOps Engineer (full-time) to start immediately in our office in Plantation, FL.Advantone is an industry leader in cloud-based telecommunications service.",0
13528,612,3,"Our extremely customizable cloud-based telecommunications platform serves thousands of simultaneous calls 24/7, 365 days a year.",0
13529,612,4,"As a Jr. DevOps Engineer you will be a part of our engineering team responsible for continuous integration, and management of our virtualized infrastructure based upon Amazon Web Services (AWS).",0
13530,612,5,"You will also participate in day-to-day investigation tasks, and tier-3 support.",0
13531,612,6,"Responsibilities:Design, deployment and maintenance of our AWS infrastructure using Chef.",0
13532,612,7,Direct involvement in the development process of all our backend and frontend applicationsSupporting developers and management during project and business decisions regarding new and ongoing projectsProviding tier-3 support to our customer service staff.,0
13533,612,8,"Broad knowledge and understanding of Linux: Virtually any and all of our applications are running on a mixture of CentOS, RedHat Enterprise Linux.",1
13534,612,9,Knowledge of PHP5: Our platform is developed in PHP5.,1
13535,612,10,"You will need to have a decent understanding of OO PHP, and standard source control methodology (we use Git).You’re a zealot for Amazon's Web Services: Amazon is our exclusive provider of cloud computing resources.",1
13536,612,11,"You must be  familiar with their services, especially EC2/EBS, S3, VPC.",1
13537,612,12,"(Redshift, Route53 are a plus)You have a desire for infrastructure-as-a-service.",1
13538,612,13,We use Chef for instance management.,1
13539,612,14,Attention to detail and an analytical working style: You’re not satisfied when something just doesn’t work.,1
13540,612,15,You want to get to the bottom of it.,1
13541,612,16,"Open-minded, easy-going and respectful attitude: You are part of a broader team, with people coming from different backgrounds, experience levels and preferences.",1
13542,612,17,We demand a high level of professionalism and focus while not neglecting and appreciating a culture of tolerance and understanding.,1
13543,612,18,You do not mind participating in an on-call rotation.,1
13544,612,19,"Tackle high volume, scaleable problems with a cloud-based setup and latest cutting-edge technologies.",0
13545,612,20,Responsibility from day one and professional and personal growth.,0
13546,612,21,Potential within a fast growing team.,0
13547,612,22,A lively startup atmosphere with friendly working hours.,0
13548,612,23,Long-term prospects.,0
13549,612,24,Great company benefits.,0
13550,613,0,"Dice is a highly specialized online marketing and software development firm headquartered in Portland, Oregon—the heart of the Pacific Northwest.",0
13551,613,1,We are dedicated to helping our national clients effectively grow their sales thru the use of our proprietary services and the application of technology based solutions.,0
13552,613,2,Dice was created on the tenet of providing value and innovation—a principle that continues to drive the success and growth of our organization to this day.,0
13553,613,3,Our expert developers and cross-functional teams work tirelessly to ensure that you successfully reach your target markets.,0
13554,613,4,"At Dice, we are committed to your success.",0
13555,613,5,"Dice is a highly specialized online marketing and software development firm headquartered in Portland, OR.",0
13556,613,6,"For the past 4, years we worked diligently developing and providing best software and services for Automotive Dealerships. ",0
13557,613,7,Dice was created on the tenet of providing value and innovation - a principle that continues to drive the success and growth of our organization to this day.,0
13558,613,8,Dice Services is currently looking for a Sales Manager.,0
13559,613,9,We are launching a new product and need someone to head up everything from creating a sales plan to successfully establishing a client base. ,0
13560,613,10,The right candidate will start off by selling our service to familiarize with it and be confident in what we're offering.,0
13561,613,11,"After getting comfortable with the sales process, strategies can be penciled out and regional debuts can be initiated.",0
13562,613,12,"Duties:Build a Client Base; Prospect for New ClientsCreate Sales and Marketing StrategiesImplement New ProceduresHiring, Training, and Managing of Sales ExecutivesMeeting with CustomersEnsuring Customer SatisfactionPotential candidates will have an opportunity to apply for a Regional Sales Director position.",0
13563,613,13,"The right candidate must be smart, confident, honest, tech-savvy, and goal driven.",1
13564,613,14,"We are interested in your character, skills and life goals.",1
13565,613,15,Tell us your story!,1
13566,613,16,"We want to be confident in your management skills, productivity, efficiency.",1
13567,613,17,"Dice builds on Biblical principles; the right candidate must under-promise and overachieve and be able to fulfill all commitments, verbal just as written.",1
13568,613,18,Be always on time and notify ahead when running late.,1
13569,613,19,Try to be perfect in all things.,1
13570,613,20,"Recommended:Management ExperienceExperience in the Software IndustryGreat verbal communicationAbility to Multi-Task, Work Independently Organized and PersistentVisionary and Goal DrivenMust have a cell phone and reliable source of transportation.",1
13571,613,21,"After 30-90 days with good track record:Salary + one-time commission + recurring commissionHealth, Dental, and Vision benefitsiPad with dataExpensed phone and travel.",0
13572,614,0,"Advocate Construction is an up and coming leader in the disaster recovery industry, In early 2012, Advocate was founded by two individuals that decided that they wanted something better in life, today their idea, hard work and dedication has grown Advocate Construction into a team of over 25 sales professionals and 3 branches offices in 3 different states with more offices opening soon.",0
13573,614,1,Advocate believes in growth of its entire workforce and offers an outstanding management training program.,0
13574,614,2,Our Sales managers will provide the invaluable tools needed for you to be successful for many years to come.,0
13575,614,3,So if you have what it takes to be part of something great then we encourage you to apply today! ,0
13576,614,4,The Advocate difference!,0
13577,614,5,"We believe that hard work and dedication deserves to be rewarded, we provide the opportunity for every single team member to be successful by homing in on a working process and delivering a top notch product plus exceeding our commitment to service.",0
13578,614,6,This posture has taken us to the next level of sales and revenue.,0
13579,614,7,"Are you looking for an exciting new position and an opportunity to change your life for the better?About us:Advocate Construction is currently expanding our territory in the St. Louis Area, due to this exciting growth we are now looking to offer an outstanding opportunity for the right person that is not intimidated by hard work and has what it takes to become part of a company that has increased sales year after year.",0
13580,614,8,As a Corporate Representative you will help Advocate Construction in our mission to help homeowners obtain much needed repairs to their homes after they have experienced damage due to a severe storm at little or no cost.,0
13581,614,9,Advocate Construction offers our team members the opportunity to enter our Management Trainee Program (MTP) which offers an outstanding focus on sales and business management education; this invaluable training will enable you to acquire an impressive skill set which will lead you into senior management and earn a sustainable income for many years to come.,0
13582,614,10,"If you are seeking a long term career with unlimited potential and are interested in becoming a Corporate Representative, we invite you to contact us via email with your resume and introduction as to why you are the right person for this outstanding opportunity.",0
13583,614,11,"Basic Requirements:Ability to effectively communicate in English, in person as well as by phone and email.",1
13584,614,12,"Ability to present, pitch and deliver brief customer orientations in person on consistent basis.",1
13585,614,13,Ability to work with minimal supervision after paid training has been completed.,1
13586,614,14,"Must have a pleasant, energetic and empathic demeanor.",1
13587,614,15,"Must be able to work, secure and canvasses an area on foot.",1
13588,614,16,Must be neat and have the ability to represent yourself and the company.,1
13589,614,17,Applicants with experience in the service and sales industry will be highly considered.,1
13590,614,18,No general experience required just enjoy helping and speaking to people.,1
13591,614,19,"What we offer for your hard work:An excellent compensation package, with secured and guaranteed high earnings after just your second week of work.",0
13592,614,20,Weekly compensation payout after the first two weeks of employment.,0
13593,614,21,Excellent new employee training and on boarding orientation by our dedicated Sales managers.,0
13594,614,22,New Truck assistance program.,0
13595,614,23,Performer of the month and many other incentive programs.,0
13596,614,24,Relaxed and comfortable work environment with casual business dress.,0
13597,614,25,Dedicated support team that ensures your homeowners paperwork is completed so you can focus on existing and new client interactions.,0
13598,615,0,Want to be part of a NZ success story that’s going places?Want to have a hand in developing products that you’ll be proud of?We are a driven and ambitious technology business with a Vision to deliver revolutionary transactional and self service products that make people wonder how they ever lived without them.,0
13599,615,1,"Designed in New Zealand and exported across the world, our products have an enviable history of delivering smart and robust technology solutions to the oil and gas retail sector.",0
13600,615,2,"We have developed many first-in-world products and we are embarking on our next strategic horizon - so we have exciting and challenging times ahead!Types of roles we recruit for;Embedded and Application EngineersMechanical, Hardware and Production EngineersSoftware Developers (particularly Java Dev’s with payments experience)Product ArchitectsQA &amp; Compliance (including Test Analysts / Test Engineers)Project",0
13601,615,3,"Managers (software and hardware)Solutions Consultants (Business Analysts)Plus much much moreWe believe in the importance of living and breathing our Company Values; we’re Passionate, we do What We Say, we’re Straight Up, we’re Creative, we’re Team players, we’re all about Quality, we make it Win-Win and People Matter to us.",0
13602,615,4,We are a driven and ambitious technology business with a Vision to deliver revolutionary transactional and self service products that make people wonder how they ever lived without them.,0
13603,615,5,"Designed in New Zealand and exported across the world, our products have an enviable history of delivering smart and robust technology solutions.",0
13604,615,6,We have developed many first-in-world products and have a long history of innovative site automation solutions.,0
13605,615,7,"We are embarking on our next strategic horizon - implementing cloud and mobile strategies to retain our leadership and recognised innovation, so we have exciting and challenging times ahead.",0
13606,615,8,"ABOUT YOUYou will be Passionate and Straight Up in your approach and competent in your ability, skills and experience as a seasoned Project Manager to ensure you Do What You Say you will.  ",0
13607,615,9,"As People Matter to you, you’ll be inspired to motivate, lead and manage a Team of professionals to deliver projects on time and within budget - producing Quality products for Invenco, enabling us to be in to Win!You'll manage a diverse range of projects including new product development incorporating electronic hardware, design verification and compliance, certification, productisation of SKUs (eg: creation of BOMs, documentation and packaging, etc), introduction into manufacturing, customer rollout and implementation as well as smaller software projects.",0
13608,615,10,"You may have come from a Project Management background in a (software or hardware) hi-tech environment, probably beginning your career as an engineer, therefore familiar with the industry jargon.",0
13609,615,11,To succeed in this role you will need to bring with you experience in product development and have a track record of successfully delivering complex integration projects.,0
13610,615,12,You will have a strong passion for managing projects and will have a natural enthusiasm which will help energise teams to deliver to their commitments.,0
13611,615,13,You will lead from the front and be an outstanding communicator.,0
13612,615,14,"To be successful in this role you will need to provide evidence of:Successful end to end project managementExperience with Stage-Gate product development processesAn extensive understanding of electronic and embedded software product developmentExperience with using contract manufacturing partnersExperience with product compliance and certification e.g. desirable to have Common Criteria, PCI-DSSSelf motivated, with an ability to work autonomously and within a team environmentA thorough understanding of software development lifecycle modelsExperience working with multi-disciplinary, cross-cultural and geographically distributed teamsExcellent stakeholder management skills, with the ability to interact with internal and external clients alikeDomain knowledge/background in one or more of the core disciplines of embedded software, electrical or mechanical engineeringFormal project management certification is preferred",1
13613,615,15,"We are in an exciting growth phase, if you would like the opportunity to work for an organisation where your skills and performance will be recognised, an organisation that believes in investing in your learning and development, then we would like to hear from you!City fringe location - based in PonsonbyEmployee Wellbeing Programme and active Social ClubPerformance based pay, training and development opportunities, challenging work, flexible work hours, paid birthday leave, discounted medical insurance, discounted Gym membership, Cafe discounts and access to EAP services.",0
13614,615,16,"We believe in the importance of living our Company Values; we’re Passionate, we do What We Say, we’re Straight Up, we’re Creative, we’re Team players, we’re all about Quality, we make it Win-Win and People Matter to us.",0
13615,615,17,"If this sounds like you and you want to work with a passionate group of people who work hard to get projects across the line; do what needs to be done to deliver successfully and have fun while doing it, then apply today! ",0
13616,615,18,#URL_5986f170772b5bd01bbbe5dcef6d24f90be00a45753fa426e2c4ec5453248cd6#,0
13617,616,0,Envision Remodeling Co. is a Home Remodeling Contractor company  located in the greater Michigan area.,0
13618,616,1,We have been  providing homeowners with the highest-quality custom home remodeling  services and home renovation services. ,0
13619,616,2,"We've built our business around  four core principals: integrity, honesty, workmanship and our guarantee  of excellence.",0
13620,616,3,"It has been a pleasure to earn our reputation the  old-fashioned way; through hard work, honesty and a steadfast commitment to providing a quality product for our customers.",0
13621,616,4,Much of what customers experience as part of our custom home remodeling  service is based on many years of our renovation contractor experience. ,0
13622,616,5,"From a consistently clean job site, to creative and pragmatic home  remodeling solutions for even the most challenging situations, to  meeting and exceeding our homeowners expectations, we are proud of our  results, our ethics and our professionalism.",0
13623,616,6,"We are highly skilled home remodeling craftsmen, trained and experienced well beyond industry standards.",0
13624,616,7,We are experts on using the most  efficient construction methods to help our customers feel more  comfortable in their homes during construction.  ,0
13625,616,8,We help our customer  select the best most durable home remodeling products available on the  market and we pre-plan the entire home remodeling project in advance.,0
13626,616,9,"Envision Remodeling Co. has been providing homeowners and business  owners with creative, reliable design build, and general contracting  services since 1991.  ",0
13627,616,10,Our unwavering commitment to integrity and  excellence give our customers a completely different experience than  most homeowners are used to.,0
13628,616,11,"When you partner with Envision Remodeling Co., you receive  impeccable attention to detail, premium service, and a safe place to  have your dreams realized. ",0
13629,616,12,"We offer affordable, quality commercial and  residential home renovation solutions.",0
13630,616,13,We've built our reputation one  project at a time!,0
13631,616,14,"When you need to add a new addition to your home or renovate your place of  business, Envision Remodeling Co. is the company to choose for all your  design build work. ",0
13632,616,15,"Each home renovation or home repair project we do,  offers a combination of  quality building material and superior design; where every detail is  meticulously crafted and every enhancement you select is seamlessly  added to create a customized new living space that is uniquely yours.",0
13633,616,16,Our ultimate goal is for you to be in your living space  or work space and feel  right at home.  ,0
13634,616,17,We have hundreds of satisfied customers that refer us to their friends and family time and time again.,0
13635,616,18,So let Envision Remodeling Co. make your remodeling dreams come true!,0
13636,616,19,Our Remodeling company is looking to hire people to add to our Customer Support Team. ,0
13637,616,20,Our Customer Support team provides Support to our Customers who may be having problems with their remodeling project or their Customer Accounts.,0
13638,616,21,"After speaking with the Customer, our Customer Support team then transfers the calls to our project managers.",0
13639,616,22,"This is a telecommute position, so you must be comfortable working from home with little supervision.",0
13640,616,23,Basic Computer SkillsGood Phone VoiceA Quiet Place in the home to workA USB or Corded headset,1
13641,616,24,Weekly payPaid Holidays401 KPTO,0
13642,617,0,"The Central California SPCA (CCSPCA), established in 1946 and located in Fresno County, California, is a 501(c)(3) non-profit humane society.",0
13643,617,1,"As the leading animal welfare organization in California’s Central Valley, we are committed to leading and serving our community of animals and people by providing programs and services which serve all the stages of an animal’s life.  ",0
13644,617,2,"These programs include Adoptions, Rescue, Foster Care, Owner Surrenders, Outreach, Humane Education, Veterinary Services, Spay/Neuter programs, and Pet Services.",0
13645,617,3,"The CCSPCA also assumes responsibility, by contract, to perform the Animal Control and Leash Law services for the City of Fresno dating back to September 1951. ",0
13646,617,4,"The modern facilities and our caring staff offer safe refuge, nourishment, medical care, and love to every animal in our Animal Center.  ",0
13647,617,5,"Free ambulance service and shelter is provided for lost or stray animals in the City of Fresno, or those owned but temporarily without homes because their owners can no longer keep them.",0
13648,617,6,"Although the CCSPCA is contracted to conduct Animal Control Services and Rabies Control Enforcement within the Fresno City, we are not federally, state, or locally funded and do not receive aid from any national organization (including the ASPCA).",0
13649,617,7,"The CCSPCA owns its own land, buildings, and equipment purchased with privately donated funds.  ",0
13650,617,8,"Our funds come from our loyal supporters, allowing us to provide many vital services to our community.",0
13651,617,9,"This position acts independently to provide management, interpret policy, make timely decisions, ensure timely and effective communication and collaboration among departments, and hospital staff, and provide operational oversight throughout the Hospital.",0
13652,617,10,"Employee will be the administrative liaison to owners, staff, and external customers.",0
13653,617,11,ESSENTIAL FUNCTIONS:Demonstrate judgment and self-sufficiency in effective problem solving while serving as the administrative and operational resource for the Hospital.,0
13654,617,12,"Coordinate operations and personnel activities to meet CCSPCA, Hospital and Annex objectives related to the provision of services within designated areas.",0
13655,617,13,Oversee patient care flow while redirecting and allocating resources.,0
13656,617,14,"Determine necessary space, equipment, supplies, and support systems to ensure effective functioning of unit/department.",0
13657,617,15,"Manage ordering, receiving and check-in of shipments, inventory control and pricing.",0
13658,617,16,Investigate patient/visitor concerns and implements appropriate courses or action.,0
13659,617,17,"Take corrective action in situations requiring immediate intervention, including interpretation and administration of hospital policy and work rules.",0
13660,617,18,Intervene and problem solves for inter-/intra-departmental issues.,0
13661,617,19,"Facilitate interdepartmental communication, negotiation, and decision-making.",0
13662,617,20,Obtain adequate facts and evaluates data to identify and intervene in actual and/or potential safety and risk management issues.,0
13663,617,21,"Document pertinent information, actions, and decisions and communicate to appropriate leadership.",0
13664,617,22,"Support clinical, operational and facility services throughout the entire Hospital.",0
13665,617,23,Attend events and participates as needed; provide feedback for staff.,0
13666,617,24,Assist in evaluating and reassigning staff.,0
13667,617,25,"Coach staff in problem solving, effective communication strategies and conflict resolution.",0
13668,617,26,Ensure protection and security of files and records.,0
13669,617,27,"Partner with the Veterinarian and Supervisors to interview, select, train, develop, coach, mentor, and if necessary, discipline and terminate staff.",0
13670,617,28,"Direct, lead, and mentor the staff to realize their full professional potential and deliver outstanding, high quality medical care, client service and business results.",0
13671,617,29,"Create a collaborative environment and develop an efficient, productive team that provides the highest quality care and service to the most pets and clients at the CCSPCA.Develop annual planning, budgeting and hospital productivity levels for the hospital to the Executive Director.",0
13672,617,30,Manage and drive consistent revenue growth and profitability improvements in the hospital within the CCSPCA mission statement and goals as a humane organization.,0
13673,617,31,Monitor all financial and operational metrics ensuring deviations from plan are addressed timely and appropriately.,0
13674,617,32,"Manage daily operations of hospital to deliver consistent growth, market penetration and client retention.",0
13675,617,33,Manage overall labor costs while ensuring appropriate scheduling/staffing during all operating hours.,0
13676,617,34,"Responsible for cost containment, cash control/banking, loss prevention, office and medical supply ordering and inventory management, maintaining acceptable audit scores.",0
13677,617,35,"Ensure compliance with all practice policies and procedures and with all local, state and federal laws.",0
13678,617,36,Responsible and held accountable for the fiduciary operations of the hospital.,0
13679,617,37,"Work collaboratively with the Annex department by supporting administrative functions such as hiring, termination, disciplinary actions, and recruitment. ",0
13680,617,38,"Qualification Requirements: Must have excellent interpersonal skills, team building skills, attention to detail and high level of accuracy.",1
13681,617,39,Must be able to maintain strict confidentiality in performing the duties and must be able to work in a fast-paced environment. ,1
13682,617,40,"Minimum Requirements:  Bachelor’s degree in business or related discipline preferred, or the equivalent combination of education, training, and experience that provides the required knowledge, skills, and abilities.",1
13683,617,41,"Three years related experience required (health care, veterinary profession, service industry, etc.) including direct supervisor experience (includes hiring, employee development, etc.)",1
13684,617,42,Verified Veterinary Practice Manager (CVPM) or Veterinary Management Institute (CVPA) certification preferred.,1
13685,617,43,Ability to speak effectively before groups of customers and employees.,1
13686,617,44,"Must be computer literate, comfortable with and quick to learn new technologies.",1
13687,617,45,Must demonstrate competency in mathematical knowledge and its applications.  ,1
13688,617,46,Effective verbal and written communication skills.,1
13689,617,47,Must be able to provide a valid California driver’s license.,1
13690,617,48,Ability to analyze and read P&amp;L and maintain the budget.,1
13691,617,49,"Ability to be confident around pets (i.e., dogs, cats, birds, reptiles, etc.)",1
13692,617,50,"Experience with cash control, billing and collections protocols and practices.",1
13693,617,51,Knowledge of budgeting practices and principles.  ,1
13694,617,52,Must be able to recognize and address client emotional and financial concerns in a focused and empathetic manner.,1
13695,617,53,Able to blend and utilize customer service and problem solving skills through an understanding of the human-animal bond.,1
13696,617,54,Must be able to demonstrate flexibility in response to unexpected changes in work volumes and staffing needs.,1
13697,617,55,"Self-discipline and ongoing discretion, honesty, and integrity are basic requirements.",1
13698,617,56,Working Conditions/Environment: The work environment characteristics described here are the representative of those an employee encounters while performing the essential functions of the job.,1
13699,617,57,Duties typically involve long hours sitting and using office equipment and computers.,1
13700,617,58,Incumbent will also have to do some lifting of supplies and materials.,1
13701,617,59,Physical effort may be required to lift/carry equipment and supplies of 50 lbs.,1
13702,617,60,or more with assistance.,1
13703,617,61,Great mental ability is required daily.,1
13704,617,62,Employee may be faced with constant interruptions and must meet with others on a regular basis.,1
13705,617,63,Special Notes:,1
13706,617,64,This description was prepared to indicate the kinds of activities and levels of work difficulty required of positions in this class.,1
13707,617,65,It is not intended as a complete list of specific duties and responsibilities.,1
13708,617,66,Benefits package includes:-Vacation -Sick leave-Holidays-Medical/Dental/Vision Insurance-Life Insurance -Supplemental Voluntary Insurance-Company events-Pet Care Discounts-401k,0
13709,618,0,Hiring made easy for Digital Jobs,0
13710,618,1,Our company is currently seeking applications for Data Enty Operators to join our expanding team.,0
13711,618,2,"Job ProfileAs a Data Entry Associate, you will be responsible for capturing data input for our customers in a quick and efficient manner.",0
13712,618,3,Your ProfileSC or HSCExcellent and accurate touch typing skillsExcellent command of English Language (Verbal and Written)Experience in previous data entry positions will be of advantage,1
13713,618,4,"Working hours - Monday to Friday position starting from 08:00 to 17:00.In addition, you will benefit fromTraining before the job startsRefund of transport",0
13714,619,0,Wedo is a collection of niched e-commerce stores which aim to be the first destination for online shoppers buying in the various niches that we operate in.,0
13715,619,1,"Due to our continued commitment to the best, we are now looking for more people to join our lively team at a very exciting time.",0
13716,619,2,As we continue to grow we're looking for incredibly passionate people who want to be part of something amazing. ,0
13717,619,3,"We’re looking for outgoing, positive and driven individuals who want to make a difference where they work.",0
13718,619,4,We can teach you a lot of what you need to know about the job.,0
13719,619,5,"What we can’t teach you is aptitude and attitude, two of the most important aspects to succeeding at Wedo.",0
13720,619,6,"If you’d like to work in an environment that feels friendly and welcoming, professional, highly interactive and ready to hear your ideas, then read on.",0
13721,619,7,Store Manager Wedo is a collection of niched e-commerce stores which aim to be the first destination for online shoppers buying in the various niches that we operate in.,0
13722,619,8,As we continue to grow we're looking for an incredibly passionate Store Manager for our Colchester Store who wants to be part of something amazing.,0
13723,619,9,"You'll need to be ambitious, dedicated and want to get involved at creating an unparalleled experience for each and every customer.",0
13724,619,10,"We’re looking for an outgoing, positive and driven individual who wants to make a difference where they work.",0
13725,619,11,We can teach you a lot of what you need to know about the job.,0
13726,619,12,"What we can’t teach you is aptitude and attitude, two of the most important aspects to succeeding at Wedo.",0
13727,619,13,"If you’d like to work in an environment that feels friendly and welcoming, professional, highly interactive and ready to hear your ideas, then it makes sense to read on.",0
